sy_dist,count
85.799,9
31.1265,9
75.5857,9
326.381,9
140.385,9
2879.83,9
446.821,9
104.577,9
1025.02,9
752.615,9
294.122,9
703.789,9
1267.67,9
591.019,9
513.329,9
39.3633,9
242.113,9
555.051,9
47.7332,9
87.8888,9
44.8155,9
36.1945,9
56.8655,9
73.2801,9
28.2305,9
26.7909,9
67.9331,9
103.044,9
617.339,9
1069.45,9
1947.54,9
341.774,9
84.4069,9
10.6194,9
14.9861,9
6.86929,9
83.6448,9
37.6506,9
100.758,9
178.475,9
2310.11,9
1368.83,9
317.437,9
1305.99,9
1114.91,9
16.2817,9
882.472,9
159.906,9
787.909,9
666.334,9
243.836,9
63.0821,9
109.353,9
49.5336,9
1002.02,9
78.8906,9
62.9969,9
455.203,9
143.651,9
423.065,9
113.123,9
303.336,9
5.58057,9
6.33278,9
12.613,9
369.888,9
186.197,9
726.412,9
249.325,9
294.419,9
71.0374,9
415.344,9
9.8528,9
34.0071,9
946.602,9
16.0272,9
11.1017,9
3.28679,9
11.8893,9
2060.72,9
616.697,9
47.52852,9
113.704,9
246.69,9
49.7876,9
141.887,9
46.2107,9
152.509,9
1461.15,9
29.7575,8
76.222,8
818.482,8
1443.09,8
1377.61,8
443.371,8
611.041,8
627.171,8
1494.3,8
285.312,8
270.854,8
1540.43,8
983.174,8
1732.91,8
984.187,8
1051.53,8
18.1995,8
93.1846,8
1.30119,8
7.24396,8
7.61778,8
14.3155,8
92.3831,8
4900.0,8
396.11,8
138.671,8
50.48,8
1660.45,8
820.957,8
840.182,8
854.623,8
407.216,8
274.18,8
680.583,8
125.529,8
15.1968,8
313.576,8
564.454,8
99.0504,8
348.185,8
330.739,8
496.289,8
256.011,8
141.731,8
269.183,8
364.048,8
500.258,8
146.6,8
112.467,8
181.746,8
476.703,8
134.058,8
217.107,8
26.4997,8
56.4089,8
164.742,8
115.461,8
1126.37,8
655.037,8
844.061,8
37.8619,8
140.065,8
36.9941,8
86.2279,8
136.681,8
96.5173,8
611.461,8
78.0505,8
202.943,8
33.2237,8
895.069,8
908.444,8
123.245,8
41.2441,8
109.218,8
11.5094,8
3910.0,8
2500.0,8
54.7841,8
175.631,8
454.144,8
364.512,8
756.486,8
231.828,8
37.433,8
108.877,8
3500.0,8
23.2599,8
26.4131,8
18.23817,8
136.308,8
41.8727,8
16.9043,8
629.27,8
28.1989,8
67.4386,8
1212.45,8
127.591,8
101.368,8
48.0883,8
55.4847,8
1819.17,8
93.5015,8
50.6078,8
1800.82,8
213.982,8
132.096,8
334.967,8
243.935,8
360.911,8
27.561,8
53.4884,8
34.2802,8
57.1289,8
50.0475,8
23.606,8
13.1277,8
33.255,8
19.552,8
307.47,8
145.701,8
192.69,8
1188.54,8
24.3323,8
1355.54,8
107.518,8
315.014,8
717.597,8
39.2503,8
847.536,8
6500.0,8
6600.0,8
64.7414,8
45.1342,8
53.1119,8
45.0858,8
44.8113,8
111.659,8
228.422,8
101.26,8
365.581,8
200.394,8
22.4793,8
102.564,8
818.759,8
247.771,8
1506.36,8
27.7843,8
3200.0,8
857.14,8
584.142,8
721.105,8
4.30592,8
100.588,8
754.258,8
851.595,8
596.24,8
529.596,8
99.1596,8
763.662,8
1360.63,8
326.362,8
519.229,8
134.188,8
1395.13,8
402.947,8
1366.18,8
1621.56,7
2055.82,7
909.037,7
1030.11,7
1177.53,7
885.913,7
1344.29,7
1910.77,7
1771.31,7
667.405,7
297.017,7
876.3,7
194.459,7
211.211,7
54.9149,7
22.7188,7
127.28,7
116.046,7
123.801,7
122.362,7
329.309,7
635.722,7
360.313,7
82.9613,7
25.8618,7
58.2609,7
84.5362,7
169.422,7
111.059,7
36.0118,7
364.411,7
376.658,7
269.898,7
6000.0,7
207.49,7
249.742,7
35.9715,7
28.2938,7
41.8316,7
148.187,7
62.699,7
113.825,7
221.753,7
411.923,7
247.637,7
110.567,7
94.8625,7
27.0498,7
67.7855,7
165.76,7
48.4549,7
40.5468,7
312.202,7
47.7223,7
42.2029,7
187.222,7
92.5087,7
75.2363,7
44.0304,7
410.607,7
139.268,7
160.125,7
63.0484,7
43.6197,7
10.7612,7
109.055,7
190.953,7
37.0169,7
135.292,7
22.5279,7
17.9412,7
493.992,7
383.829,7
202.218,7
13.5956,7
155.121,7
112.09,7
79.5702,7
131.849,7
70.7832,7
110.527,7
101.321,7
25.1496,7
29.8424,7
21.9814,7
2600.0,7
52.9051,7
105.779,7
55.6146,7
54.9004,7
442.813,7
194.553,7
251.303,7
321.084,7
61.8736,7
431.052,7
488.66,7
31.5262,7
68.1509,7
51.3444,7
77.9693,7
51.1659,7
283.502,7
113.064,7
331.213,7
36.18,7
103.029,7
322.037,7
412.98,7
764.889,7
257.443,7
138.018,7
168.652,7
55.4401,7
85.4321,7
184.031,7
45.935,7
1072.3,7
48.9489,7
59.182,7
10.5298,7
177.291,7
86.7467,7
449.237,7
82.9631,7
210.252,7
240.726,7
249.102,7
750.93,7
1204.54,7
701.255,7
132.345,7
85.7183,7
768.771,7
338.386,7
6100.0,7
685.2,7
48.9102,7
100.576,7
137.178,7
347.097,7
605.631,7
1373.83,7
449.351,7
360.468,7
460.899,7
479.263,7
1527.56,7
1042.45,7
492.847,7
521.791,7
484.601,7
232.964,7
268.685,7
495.317,7
798.595,7
1494.39,7
842.492,7
1004.55,7
1076.48,7
1002.12,7
193.903,7
2617.35,7
697.253,7
1277.32,7
316.819,7
405.732,7
852.062,7
189.469,7
49.9605,7
362.715,7
59.2474,7
153.856,7
709.999,7
434.754,7
428.514,7
904.702,7
905.069,7
421.152,7
121.89,7
391.537,7
638.7,7
411.211,7
528.825,7
440.089,7
344.05,7
5.921535,7
12.356,7
508.201,7
620.091,7
713.733,7
328.007,7
408.007,7
62.4491,7
290.684,7
11.9407,7
44.0622,7
436.488,7
109.888,7
314.35,7
418.395,7
506.965,7
161.4,7
141.837,7
199.173,7
192.516,7
11.9315,7
102.275,7
12.0445,7
12.6631,7
6.47249,7
4.54896,7
6900.0,7
7.03149,7
20.4332,7
125.321,7
609.818,7
151.398,7
360.921,7
39.8883,6
21.1999,6
76.7556,6
84.7883,6
587.659,6
342.394,6
62.5785,6
158.66,6
281.742,6
151.068,6
73.4603,6
47.4017,6
40.4256,6
300.64,6
137.544,6
370.284,6
14.2358,6
117.908,6
132.184,6
360.36,6
150.292,6
157.963,6
88.8047,6
23.7262,6
44.9565,6
786.439,6
204.455,6
197.572,6
275.664,6
499.891,6
468.771,6
252.318,6
990.838,6
177.945,6
40.3303,6
352.181,6
122.91,6
142.488,6
152.601,6
136.759,6
58.6212,6
1038.41,6
6.24442,6
108.5,6
9.41263,6
27.1701,6
105.58,6
65.6668,6
33.1944,6
6300.0,6
227.881,6
153.647,6
26.1548,6
142.024,6
109.86,6
149.216,6
316.678,6
347.917,6
871.096,6
200.802,6
561.93,6
40.4841,6
105.168,6
246.353,6
24.0572,6
567.187,6
182.273,6
26.4927,6
19.8782,6
232.801,6
27.1665,6
233.514,6
72.7998,6
3.37454,6
272.297,6
74.7969,6
20.8065,6
20.5266,6
28.4712,6
106.307,6
1627.63,6
105.096,6
287.188,6
135.374,6
55.8716,6
50.5103,6
300.384,6
277.278,6
31.5666,6
21.0974,6
69.7311,6
202.078,6
67.5478,6
611.804,6
15.1285,6
202.585,6
95.5483,6
182.983,6
57.1463,6
34.4603,6
933.377,6
15.2354,6
1515.26,6
2501.75,6
274.3,6
1148.93,6
11.0143,6
162.481,6
84.3552,6
89.2721,6
69.4798,6
290.404,6
398.276,6
174.818,6
78.4293,6
6.26022,6
123.739,6
159.259,6
361.155,6
515.458,6
68.192,6
109.557,6
73.5977,6
36.69117,6
3.56106,6
20.373,6
399.017,6
211.877,6
314.995,6
790.663,6
115.557,6
62.5388,6
139.611,6
214.753,6
375.31,6
85.6009,6
62.4112,6
350.351,6
488.152,6
360.76,6
255.206,6
390.594,6
666.802,6
58.0844,6
110.103,6
30.9939,6
55.2884,6
5900.0,6
856.436,6
513.011,6
746.138,6
944.603,6
464.469,6
451.769,6
494.182,6
341.925,6
511.388,6
3.71207,6
523.756,6
136.426,6
20.5121,6
377.822,6
491.242,6
269.912,6
63.3574,6
201.224,6
72.0691,6
324.683,5
139.135,5
95.9863,5
250.121,5
162.552,5
49.352,5
40.0654,5
113.181,5
55.5211,5
42.5775,5
3.83078,5
156.456,5
61.7856,5
183.857,5
32.4459,5
78.6381,5
105.18,5
298.392,5
177.504,5
6890.0,5
5.00671,5
15.5575,5
235.867,5
392.872,5
606.128,5
279.86,5
738.519,5
405.238,5
268.357,5
375.67,5
476.882,5
283.971,5
421.855,5
7070.0,5
122.115,5
80.6665,5
71.2423,5
45.0293,5
56.433,5
45.6181,5
77.5586,5
298.64,5
22.8386,5
392.791,5
116.593,5
190.81,5
416.459,5
624.368,5
137.94,5
748.585,5
25.3284,5
1060.97,5
130.72,5
114.865,5
200.492,5
8.03625,5
204.277,5
39.6345,5
27.9276,5
253.026,5
198.604,5
18.1037,5
401.319,5
697.004,5
48.9739,5
76.5217,5
115.936,5
147.476,5
246.384,5
248.46,5
1744.6,5
240.707,5
62.7792,5
58.742,5
300.247,5
427.678,5
23.7324,5
190.72,5
645.294,5
629.161,5
109.677,5
4410.0,5
67.8349,5
62.758,5
458.139,5
463.88,5
91.1538,5
94.1719,5
324.54,5
273.703,5
226.399,5
25.8557,5
283.29,5
336.25,5
53.112,5
402.915,5
154.961,5
925.214,5
1176.12,5
45.5352,5
232.98,5
410.149,5
64.6498,5
122.066,5
1539.71,5
179.461,5
871.493,5
188.175,5
629.51,5
184.131,5
116.334,5
235.045,5
148.934,5
497.823,5
48.3367,5
557.993,5
239.289,5
90.0562,5
694.734,5
114.166,5
20.1903,5
4.471,5
151.169,5
189.011,5
15.2142,5
166.147,5
150.21,5
90.5494,5
369.926,5
20.2695,5
64.2308,5
5800.0,5
160.679,5
80.4373,5
182.192,5
336.267,5
336.608,5
168.067,5
453.099,5
145.798,5
206.608,5
185.55,5
696.1,5
37.6153,5
124.68,5
81.2271,5
88.9482,5
14.5324,5
101.694,5
79.5515,5
114.637,5
180.697,5
127.061,5
264.995,5
271.277,5
73.58352,5
23.6062,5
16.6186,5
22.4751,5
78.6562,5
166.169,5
216.526,5
159.507,5
95.1274,5
817.192,5
872.92,5
14.9545,5
18.1459,5
9.67315,5
16.9287,5
676.579,5
209.839,5
738.553,5
269.126,5
349.881,5
313.764,5
457.125,5
75.1703,5
190.422,5
568.117,5
60.6679,5
41.9176,5
225.734,5
375.647,5
185.932,5
33.3631,5
258.699,5
311.313,5
517.534,5
513.877,5
271.103,5
81.4893,5
82.3432,5
77.1971,5
97.2305,5
46.7789,5
7150.0,5
4600.0,5
94.6177,5
44.4264,5
108.875,5
421.636,5
49.3855,5
223.465,5
128.438,5
6.97107,5
27.3644,5
417.365,5
575.889,5
352.464,5
66.4321,5
396.913,5
110.561,5
86.0386,5
264.213,5
41.9091,5
90.6545,5
1382.89,5
302.819,5
69.8683,5
118.011,5
50.0177,5
396.332,5
44.526,5
234.149,4
32.6081,4
235.479,4
68.0726,4
268.43,4
218.05,4
126.261,4
153.192,4
208.696,4
149.942,4
466.433,4
290.946,4
43.1448,4
18.3554,4
78.7577,4
212.902,4
266.864,4
11.8728,4
12.21,4
398.505,4
137.043,4
421.408,4
738.136,4
156.951,4
197.996,4
381.174,4
302.448,4
523.337,4
435.156,4
73.3055,4
283.659,4
191.649,4
600.0,4
122.324,4
343.99,4
1195.98,4
306.779,4
48.4809,4
114.549,4
62.3446,4
238.768,4
158.649,4
46.0891,4
340.543,4
6620.0,4
119.137,4
335.985,4
27.9956,4
4200.0,4
6700.0,4
175.713,4
321.722,4
298.214,4
559.084,4
200.075,4
38.5653,4
489.368,4
453.567,4
201.856,4
320.336,4
172.256,4
301.462,4
27.5024,4
63.9262,4
356.391,4
322.148,4
609.128,4
308.262,4
117.598,4
212.472,4
162.408,4
75.1691,4
161.498,4
188.546,4
81.6696,4
73.8713,4
34.2376,4
224.731,4
22.6202,4
280.555,4
743.972,4
123.202,4
77.6888,4
4400.0,4
64.9172,4
45.1309,4
407.84,4
144.202,4
176.965,4
647.595,4
446.442,4
218.121,4
830.822,4
5100.0,4
2000.0,4
59.7117,4
263.145,4
448.637,4
730.933,4
516.543,4
52.616,4
12.4814,4
14.8846,4
99.523,4
22.0337,4
55.419,4
80.5407,4
38.0749,4
141.812,4
142.867,4
341.997,4
178.68,4
414.234,4
275.587,4
60.798,4
342.831,4
51.2993,4
105.155,4
79.5561,4
95.3906,4
185.947,4
610.176,4
436.098,4
91.299,4
355.513,4
111.276,4
35.2736,4
411.719,4
355.683,4
152.892,4
24.7399,4
209.071,4
64.6353,4
67.4872,4
376.233,4
79.208,4
82.6603,4
203.788,4
278.412,4
125.463,4
103.297,4
155.141,4
114.173,4
602.236,4
327.506,4
371.823,4
32.1585,4
51.4736,4
524.993,4
687.973,4
195.149,4
176.818,4
568.42,4
539.36,4
538.11,4
757.84,4
732.409,4
41.3342,4
318.81,4
325.4,4
394.083,4
381.878,4
170.696,4
37.4418,4
323.335,4
3090.0,4
41.1166,4
14.0022,4
130.855,4
138.367,4
395.398,4
540.773,4
666.589,4
1322.51,4
199.581,4
33.9902,4
310.841,4
343.08,4
288.326,4
715.383,4
20.1852,4
107.272,4
64.411,4
165.184,4
305.603,4
627.066,4
303.941,4
423.552,4
55.8535,4
663.231,4
325.377,4
327.602,4
960.109,4
1477.98,4
1080.15,4
794.637,4
437.495,4
253.985,4
98.0152,4
456.122,4
372.405,4
519.452,4
41.1706,4
32.6034,4
127.589,4
140.225,4
1458.83,4
414.537,4
603.955,4
679.761,4
1103.48,4
114.495,4
129.46,4
211.265,4
357.778,4
486.474,4
169.318,4
642.884,4
279.485,4
564.409,4
609.838,4
585.77,4
555.134,4
389.57,4
160.414,4
806.507,4
766.183,4
1010.28,4
453.808,4
772.11,4
32.4778,4
72.7512,4
139.484,4
146.858,4
163.678,4
319.036,4
323.265,4
508.885,4
542.251,4
371.414,4
278.514,4
446.035,4
67.5062,4
321.215,4
878.521,4
343.525,4
196.852,4
228.641,4
197.932,4
623.232,4
202.152,4
514.555,4
508.842,4
745.116,4
773.974,4
47.3924,4
80.1423,4
179.366,4
263.609,4
300.67,4
59.2293,4
161.365,4
232.1,4
342.14,4
353.891,4
535.383,4
816.988,4
861.843,4
471.158,4
639.004,4
229.518,4
400.331,4
362.273,4
800.377,4
737.668,4
1342.29,4
124.433,4
136.65,4
213.771,4
281.498,4
705.981,4
100.848,4
367.658,4
329.036,4
735.601,4
559.068,4
182.714,4
180.64,4
341.263,4
416.457,4
371.686,4
935.456,4
363.064,4
405.301,4
577.235,4
537.873,4
247.302,4
6860.0,4
85.3751,4
197.234,4
17.7886,4
290.736,4
347.85,4
272.909,4
185.605,4
757.044,4
534.889,4
134.591,4
102.483,4
201.338,4
129.356,4
143.125,4
108.449,4
663.834,4
216.056,4
275.255,4
372.632,4
121.971,4
36.7984,4
170.998,4
197.299,4
137.572,4
172.138,4
37.3312,4
39.7429,4
18.7168,4
51.6026,4
290.495,4
266.318,4
41.5504,4
126.339,4
99.451,4
300.276,4
262.706,4
228.175,4
61.5204,4
45.8846,4
28.4434,4
10.2525,4
315.211,4
246.599,4
428.785,4
27.7957,4
124.458,4
298.373,4
300.397,4
306.063,4
176.51,4
256.887,4
62.118,4
65.9501,4
32.5686,4
23.8839,4
132.214,4
56.0739,4
67.6203,4
90.4681,4
98.8765,4
222.355,4
470.878,4
72.2195,4
87.8049,4
98.1609,4
50.3503,4
15.8095,4
13.743,4
20.3779,4
3.67278,4
23.619,4
5.37484,4
85.3951,4
1231.02,4
61.4592,4
565.541,4
305.3,4
226.5,4
444.586,4
64.308,4
21.3362,4
16.9658,4
876.565,4
112.71,4
130.091,4
31.0597,4
23.6434,4
321.376,4
23.371,4
284.876,4
403.964,4
30.6796,4
113.335,4
99.5561,4
130.111,4
768.045,4
368.03,4
188.404,4
396.082,4
1672.94,4
112.537,4
38.77472,4
89.0472,4
149.667,4
132.353,4
114.048,4
33.8281,3
21.8182,3
200.727,3
523.055,3
121.63,3
57.3063,3
66.3294,3
138.411,3
76.4986,3
505.703,3
93.7345,3
129.804,3
82.1733,3
21.1916,3
121.402,3
75.116,3
36.708,3
414.708,3
147.03,3
456.064,3
703.616,3
300.141,3
284.388,3
222.852,3
285.895,3
217.193,3
366.987,3
277.899,3
197.906,3
27.483,3
79.7634,3
421.745,3
558.141,3
30.6203,3
655.013,3
423.84,3
69.3649,3
74.6788,3
108.932,3
717.128,3
22.4731,3
301.676,3
319.632,3
334.993,3
205.387,3
47.5501,3
209.229,3
980.0,3
521.716,3
31.6354,3
339.605,3
383.846,3
63.0637,3
225.643,3
561.929,3
94.0349,3
58.5146,3
22.5455,3
455.82,3
645.158,3
261.834,3
30.0346,3
57.3973,3
173.117,3
80.6532,3
338.84,3
348.815,3
403.458,3
651.897,3
527.789,3
389.916,3
485.219,3
113.048,3
72.811,3
150.124,3
551.886,3
321.296,3
4.84867,3
122.799,3
193.499,3
215.986,3
265.471,3
149.464,3
109.237,3
43.932,3
344.045,3
393.443,3
57.0225,3
597.873,3
64.6692,3
350.343,3
494.818,3
312.674,3
460.995,3
661.873,3
1139.55,3
233.22,3
403.591,3
202.929,3
627.158,3
187.234,3
537.963,3
31.0849,3
72.9105,3
95.2016,3
86.3501,3
130.46,3
328.802,3
54.5306,3
299.89,3
82.857,3
211.896,3
515.59,3
158.335,3
96.98398,3
299.389,3
194.964,3
385.689,3
436.176,3
1032.23,3
2005.76,3
589.423,3
157.998,3
576.683,3
30.5225,3
134.846,3
43.1406,3
390.484,3
756.742,3
86.4493,3
377.483,3
609.388,3
504.775,3
76.9028,3
361.857,3
566.189,3
373.675,3
200.273,3
5400.0,3
7090.0,3
7040.0,3
591.555,3
1045.18,3
523.067,3
76.1486,3
84.0126,3
23.1008,3
603.119,3
859.324,3
258.113,3
406.254,3
584.877,3
296.271,3
162.229,3
148.762,3
135.047,3
18.5226,3
348.849,3
402.63,3
7210.0,3
493.32,3
114.293,3
392.251,3
112.486,3
176.291,3
442.042,3
38.0473,3
18.2276,3
426.42,3
55.5213,3
233.266,3
390.415,3
306.144,3
165.393,3
89.637,3
35.8256,3
27.8123,3
23.9258,3
48.582,3
148.987,3
36.6113,3
285.289,3
275.265,3
438.842,3
32.4298,3
17.6297,3
158.152,3
147.866,3
87.6437,3
117.992,3
31.4566,3
360.408,3
105.719,3
313.996,3
219.614,3
210.915,3
508.686,3
134.655,3
211.247,3
860.0,3
7700.0,3
3040.0,3
5690.0,3
2300.0,3
191.51,3
59.5362,3
557.733,3
327.927,3
28.5147,3
1314.53,3
56.9686,3
33.0231,3
123.297,3
20.3167,3
57.7553,3
66.9071,3
46.0851,3
235.933,3
373.345,3
355.59,3
57.7911,3
101.251,3
51.6004,3
42.409,3
536.046,3
161.743,3
52.5122,3
788.317,3
337.064,3
19.5711,3
259.947,3
90.7402,3
6530.0,3
821.918,3
42.4048,3
75.2092,3
60.3418,3
98.4458,3
147.533,3
51.4359,3
373.078,3
111.638,3
282.308,3
233.237,3
211.43,3
382.898,3
683.062,3
942.122,3
238.377,3
36.578,3
77.682,3
303.006,3
296.46,3
198.473,3
116.685,3
32.3311,3
25.2788,3
175.748,3
65.1769,3
77.2554,3
126.46,3
236.705,3
262.041,3
32.1755,3
428.976,3
820.877,3
1096.19,3
41.7148,3
250.489,3
68.0473,3
123.415,3
118.318,3
136.667,3
45.5621,3
464.128,3
389.702,3
102.27,3
515.603,3
109.19,3
47.3444,3
3400.0,3
198.007,3
289.668,3
116.567,3
47.7465,3
52.9328,3
107.898,3
108.74,3
312.529,3
54.3258,3
128.23,3
248.504,3
71.6456,3
1200.0,3
59.4314,3
165.105,3
176.833,3
224.385,3
45.864,3
79.6682,3
415.135,3
613.422,3
672.41,3
490.61,3
477.516,3
1070.63,3
72.8871,3
226.671,3
96.6215,3
149.234,3
44.647,3
229.067,3
155.791,3
62.1274,3
96.2338,3
140.635,3
137.901,3
25.4893,3
31.9043,3
61.7804,3
57.4263,3
40.7583,3
37.2209,3
51.1884,3
7690.0,3
111.445,3
30.7947,3
100.727,3
70.9819,3
62.7146,3
1666.69,3
268.515,3
169.272,3
4800.0,3
274.96,3
208.357,3
39.7401,3
176.051,3
259.208,3
63.6796,3
91.722,3
5970.0,3
5760.0,3
6720.0,3
30.5373,3
30.5212,3
51.9503,3
121.84,3
247.054,3
225.888,3
355.54,3
480.307,3
359.439,3
182.207,3
249.303,3
261.386,3
2164.25,3
5700.0,3
1550.0,3
5370.0,3
201.918,3
148.925,3
230.306,3
41.1659,3
85.8034,3
73.3345,3
22.4467,3
91.9362,3
420.819,3
362.087,3
332.648,3
42.4061,3
55.0135,3
847.058,3
507.94,3
406.985,3
265.914,3
286.727,3
279.35,3
274.864,3
199.354,3
606.992,3
62.3804,3
229.567,3
161.61,3
431.031,3
5000.0,3
247.266,3
492.167,3
123.676,3
177.118,3
75.5759,3
107.055,3
143.59,3
68.4727,3
208.529,3
5200.0,3
7140.0,3
44.1518,3
64.5997,3
40.9128,3
57.5846,3
219.216,3
272.217,3
244.443,3
100.641,3
27.6227,3
102.551,3
168.735,3
139.49,3
118.106,3
315.363,3
916.319,3
43.4073,3
33.1562,3
218.376,3
162.306,3
2346.01,3
454.95,3
28.5321,3
281.314,3
94.6375,3
72.0238,3
58.5946,3
248.427,3
37.8932,3
37.8871,3
19.2444,3
66.3361,3
46.2122,3
58.9582,3
174.955,3
124.156,3
465.992,3
604.591,3
516.087,3
108.883,3
396.378,3
176.436,3
181.139,3
9.48637,3
228.839,3
227.775,3
191.608,3
64.0065,3
69.5737,3
45.1372,3
401.229,3
24.7359,3
32.413,2
111.093,2
24.7774,2
24.7974,2
9.58341,2
21.82353,2
66.0613,2
109.406,2
285.584,2
555.546,2
90.5369,2
253.385,2
11.2103,2
380.0,2
189.875,2
5260.0,2
47.0648,2
137.734,2
196.765,2
5830.0,2
747.959,2
6980.0,2
35.9098,2
33.2673,2
34.6011,2
61.3603,2
56.163,2
43.3475,2
57.7807,2
49.3305,2
129.966,2
365.605,2
103.335,2
61.12469,2
260.036,2
120.311,2
94.0424,2
52.0648,2
30.3288,2
7600.0,2
7290.0,2
5950.0,2
50.1677,2
61.4925,2
55.0375,2
66.3217,2
654.085,2
285.162,2
7680.0,2
111.542,2
209.309,2
40.2707,2
7060.0,2
5650.0,2
7580.0,2
114.816,2
49.1661,2
67.9328,2
99.731,2
6390.0,2
50.1928,2
49.8063,2
117.807,2
298.219,2
3800.0,2
6330.0,2
6780.0,2
6320.0,2
6280.0,2
233.586,2
161.183,2
61.7957,2
104.935,2
59.36767,2
31.2707,2
3930.0,2
500.497,2
5720.0,2
64.4527,2
41.0014,2
8240.0,2
4550.0,2
7790.0,2
57.55687,2
4230.0,2
15.9702,2
517.687,2
61.7477,2
86.6159,2
83.0919,2
4700.0,2
707.303,2
6200.0,2
7120.0,2
3790.0,2
5080.0,2
39.9934,2
265.155,2
3680.0,2
2670.0,2
6400.0,2
4080.0,2
6950.0,2
6090.0,2
48.9716,2
80.2349,2
60.7993,2
224.146,2
31.395,2
64.3399,2
39.8979,2
113.6,2
234.027,2
162.127,2
108.337,2
5120.0,2
3600.0,2
1300.0,2
3150.0,2
515.818,2
544.024,2
3100.0,2
4100.0,2
4000.0,2
2760.0,2
6630.0,2
6640.0,2
52.5829,2
144.019,2
61.936,2
107.214,2
35.4438,2
786.485,2
898.168,2
1040.28,2
592.891,2
1074.95,2
521.233,2
1093.69,2
159.537,2
852.793,2
7720.0,2
43.6002,2
100.947,2
154.969,2
15.4744,2
107.188,2
4670.0,2
1760.0,2
2400.0,2
2700.0,2
7490.0,2
115.665,2
143.5376,2
56.518,2
82.4251,2
255.795,2
57.7995,2
48.249,2
101.166,2
38.9679,2
31.7627,2
53.2528,2
60.1977,2
39.3466,2
66.2663,2
47.874,2
43.465,2
155.317,2
144.49,2
2800.0,2
810.0,2
7380.0,2
15.7606,2
17.94686,2
773.409,2
52.5697,2
44.9543,2
10.2295,2
53.622,2
107.118,2
7010.0,2
38.6846,2
48.9884,2
55.4156,2
116.506,2
70.0837,2
55.2411,2
42.5279,2
44.3804,2
62.07324,2
290.646,2
165.642,2
6710.0,2
7710.0,2
8.60715,2
190.374,2
10.8864,2
1123.21,2
925.958,2
16.009,2
305.684,2
706.391,2
37.0788,2
337.741,2
84.7002,2
197.243,2
65.6138,2
5910.0,2
4150.0,2
624.512,2
34.8523,2
9.9105,2
184.943,2
6480.0,2
16.29015,2
22.48,2
3840.0,2
15.5489,2
363.66,2
15.9611,2
40.0765,2
38.5208,2
41.3107,2
52.5973,2
128.484,2
131.875,2
37.6604,2
324.448,2
40.3661,2
101.766,2
124.953,2
90.0525,1
310.286,1
63.7763,1
279.503,1
296.263,1
310.94,1
102.325,1
66.5313,1
6633.0,1
6370.0,1
6333.0,1
5630.0,1
3630.0,1
830.0,1
700.0,1
6070.0,1
6580.0,1
6190.0,1
4050.0,1
7220.0,1
7440.0,1
473.339,1
468.609,1
292.065,1
742.0,1
1735.0,1
967.0,1
937.0,1
950.0,1
1229.0,1
674.0,1
7470.0,1
7450.0,1
6705.0,1
3460.0,1
6483.0,1
6039.0,1
5840.0,1
3.29,1
110.27,1
258.84,1
153.546,1
29.4898,1
103.632,1
7020.0,1
6840.0,1
6760.0,1
6470.0,1
7300.0,1
31.3033,1
1660.0,1
1040.0,1
1270.0,1
1580.0,1
9.83614,1
160.578,1
4310.0,1
219.439,1
81.3448,1
500.228,1
2531.69,1
142.52,1
211.793,1
517.691,1
221.809,1
122.604,1
4170.0,1
873.0,1
1296.0,1
1277.0,1
339.31,1
268.459,1
45.23,1
377.369,1
21.7912,1
44.0931,1
789.0,1
77.6518,1
248.44,1
300.374,1
395.438,1
310.173,1
322.31,1
270.038,1
968.455,1
754.267,1
6120.0,1
9.31623,1
181.562,1
123.141,1
164.078,1
138.522,1
6921.0,1
6555.0,1
3320.0,1
2931.0,1
2649.0,1
2895.0,1
3441.0,1
2607.0,1
2740.0,1
3760.0,1
3380.0,1
450.994,1
146.821,1
136.37,1
6440.0,1
4880.0,1
5090.0,1
6421.0,1
4530.0,1
7160.0,1
7030.0,1
4240.0,1
3573.0,1
49.0297,1
565.814,1
56.2703,1
333.559,1
117.293,1
690.0,1
56.9931,1
112.33,1
33.524,1
104.988,1
73.2052,1
1240.0,1
7170.0,1
6430.0,1
560.0,1
8600.0,1
8800.0,1
22.0671,1
167.242,1
208.061,1
325.626,1
850.0,1
1920.0,1
2200.0,1
8300.0,1
7900.0,1
7810.0,1
1000.0,1
7050.0,1
87.0359,1
150.862,1
59.3321,1
378.674,1
12.9097,1
109.603,1
6680.0,1
1220.0,1
6570.0,1
7230.0,1
1120.0,1
800.0,1
3130.0,1
3050.0,1
322.341,1
251.899,1
356.262,1
98.3836,1
37.4764,1
463.775,1
7560.0,1
5300.0,1
3550.0,1
3590.0,1
1510.0,1
1490.0,1
8100.0,1
4680.0,1
3770.0,1
3860.0,1
486.986,1
73.3639,1
39.9089,1
307.379,1
25.4781,1
28.2886,1
2570.0,1
2710.0,1
338.851,1
6730.0,1
399.648,1
50.2681,1
571.904,1
60.5008,1
32.9037,1
389.422,1
363.449,1
127.697,1
4500.0,1
6660.0,1
5230.0,1
5140.0,1
4970.0,1
2900.0,1
3900.0,1
911.0,1
2220.0,1
6380.0,1
8200.0,1
6850.0,1
6830.0,1
3490.0,1
4380.0,1
4019.0,1
1730.0,1
1790.0,1
2080.0,1
5560.0,1
49.3942,1
414.354,1
2112.16,1
161.362,1
956.442,1
116.753,1
92.6148,1
250.393,1
28.7143,1
151.897,1
3510.0,1
3690.0,1
5280.0,1
3270.0,1
5420.0,1
